"ISO","Country.x","Region","Subregion","Econ_Level","Year","GDP_Growth_percent","Rem_Ratio_percent","Trade_GDP_Ratio_percent","Investment_Rate_percent","Savings_Rate_percent","FDI_Ratio_percent","Financial_Development","Econ_Freedom_Index","Administration","Migrant_Stock","Remittance_million","Remittance_per_capita","GDP_Mil","FDI","Population_million"
"AGO","Angola","Africa","Southern Africa","EM",1981,4.64,NA,26,17.288,15.105,NA,0,NA,0.365020947445981,NA,NA,NA,11408,NA,8.640478
"AGO","Angola","Africa","Southern Africa","EM",1982,6.18,NA,19.06,19.613,12.419,NA,0,NA,0.356816676124831,NA,NA,NA,12113,NA,8.952971
"AGO","Angola","Africa","Southern Africa","EM",1983,8.28,NA,20.33,16.279,11.463,NA,0,NA,0.352772515610818,NA,NA,NA,13116,NA,9.278104
"AGO","Angola","Africa","Southern Africa","EM",1984,9.83,NA,21.13,16.234,14.437,NA,0,NA,0.364036314598495,NA,NA,NA,14405,NA,9.614756
"AGO","Angola","Africa","Southern Africa","EM",1985,6.78,NA,24.1,12.426,11.788,1.81,0,NA,0.367242027204434,NA,NA,NA,15381,-278,9.961993
"AGO","Angola","Africa","Southern Africa","EM",1986,4.97,NA,16.63,12.475,5.41,1.45,0,NA,0.368124155974554,NA,NA,NA,16146,-234,10.320116
"AGO","Angola","Africa","Southern Africa","EM",1987,6.65,NA,20.56,12.37,14.15,0.69,0,NA,0.364201364900689,NA,NA,NA,17220,-119,10.689247
"AGO","Angola","Africa","Southern Africa","EM",1988,9.87,NA,21.32,9.638,2.68,0.69,0,NA,0.33372682400998,NA,NA,NA,18920,-131,11.068051
"AGO","Angola","Africa","Southern Africa","EM",1989,3.96,NA,22.91,9.588,9.089,1.02,0,NA,0.334452443447354,NA,NA,NA,19670,-200,11.454784
"AGO","Angola","Africa","Southern Africa","EM",1990,0.16,NA,29.02,5.725,32.396,-1.7,0,NA,0.341762363230996,0.8249,NA,NA,19702,335.7,11.848385
"AGO","Angola","Africa","Southern Africa","EM",1991,15.88,NA,22.62,12.492,37.694,2.91,0,NA,0.350798641883155,NA,NA,NA,22830,-664.5,12.248901
"AGO","Angola","Africa","Southern Africa","EM",1992,13.94,NA,24.23,21.071,42.412,1.11,0,NA,0.294888820618698,NA,NA,NA,26013,-287.956,12.657361
"AGO","Angola","Africa","Southern Africa","EM",1993,13.6,NA,15.22,21.619,45.441,1.02,0,NA,0.288354996469719,NA,NA,NA,29550,-302.1,13.075044
"AGO","Angola","Africa","Southern Africa","EM",1994,12.87,NA,13.62,21.016,47.822,0.51,0,NA,0.287795568699091,NA,NA,NA,33353,-170.3,13.503753
"AGO","Angola","Africa","Southern Africa","EM",1995,12.68,NA,14.56,22.826,52.231,1.26,0.17,NA,0.287528140816004,0.6886,NA,NA,37582,-472.427,13.945205
"AGO","Angola","Africa","Southern Africa","EM",1996,13.24,0.01,16.2,28.368,75.766,0.42,0.17,NA,0.293361139403758,NA,5.14,0.36,42559,-180.559,14.400722
"AGO","Angola","Africa","Southern Africa","EM",1997,9.12,NA,15.22,20.822,39.511,0.89,0.19,NA,0.283039120062381,NA,NA,NA,46442,-411.66,14.871572
"AGO","Angola","Africa","Southern Africa","EM",1998,5.87,NA,11.9,28.778,35.624,2.27,0.19,NA,0.27845872192283,NA,NA,NA,49168,-1113.97,15.3596
"AGO","Angola","Africa","Southern Africa","EM",1999,3.66,NA,13.47,22.568,36.319,4.85,0.12,NA,0.284227630559125,NA,NA,NA,50966,-2471.46,15.866871
"AGO","Angola","Africa","Southern Africa","EM",2000,5.36,NA,19.03,30.493,37.618,1.64,0.11,NA,0.284974929595481,0.9132,NA,NA,53697,-878.62,16.395477
"AGO","Angola","Africa","Southern Africa","EM",2001,6.49,NA,17.45,30.493,17.401,3.75,0.11,NA,0.285111804330959,NA,NA,NA,57183,-2145.47,16.945753
"AGO","Angola","Africa","Southern Africa","EM",2002,15.46,NA,16.66,30.493,27.422,2.49,0.1,NA,0.249877616435564,NA,NA,NA,66026,-1643.393,17.519418
"AGO","Angola","Africa","Southern Africa","EM",2003,4.9,NA,19.93,30.451,26.017,5.03,0.11,NA,0.219594191597138,NA,NA,NA,69263,-3481.07178,18.121477
"AGO","Angola","Africa","Southern Africa","EM",2004,13.94,NA,25.86,30.894,33.543,1.79,0.11,NA,0.220110246902443,NA,NA,NA,78918,-1413.99182,18.758138
"AGO","Angola","Africa","Southern Africa","EM",2005,18.61,NA,33.03,27.557,41.158,-1.63,0.11,4.36,0.221897152531128,0.7168,NA,NA,93606,1523.198987,19.433604
"AGO","Angola","Africa","Southern Africa","EM",2006,14.92,NA,40.65,23.301,43.429,-0.21,0.12,4.8,0.222609463233984,NA,NA,NA,107575,228.2999459,20.149905
"AGO","Angola","Africa","Southern Africa","EM",2007,17.07,NA,44.59,25.731,39.743,-1.43,0.13,4.87,0.217931472384144,NA,NA,NA,125941,1805.123607,20.90536
"AGO","Angola","Africa","Southern Africa","EM",2008,13.33,0.06,62.9,30.804,37.691,-0.62,0.14,4.89,0.220352530190185,NA,82.08,3.78,142727,890.6729639,21.695636
"AGO","Angola","Africa","Southern Africa","EM",2009,1.63,0,40.61,42.821,26.329,1.52,0.15,5.32,0.223782519405493,NA,0.2,0.01,145050,-2198.545055,22.514275
"AGO","Angola","Africa","Southern Africa","EM",2010,6.08,0.01,45.38,28.197,34.833,-2.97,0.15,5.39,0.226309585482114,0.6514,17.97,0.77,153871,4567.640566,23.356247
"AGO","Angola","Africa","Southern Africa","EM",2011,5.63,0,52.24,26.424,37.876,-3.15,0.14,5.25,0.227746600761859,NA,0.2,0.01,162539,5116.413414,24.22066
"AGO","Angola","Africa","Southern Africa","EM",2012,14.51,0.02,51.87,26.668,37.228,-1.26,0.13,5.45,0.223213108521978,NA,40.35,1.61,186124,2351.103731,25.107925
"AGO","Angola","Africa","Southern Africa","EM",2013,7.38,0.02,48.2,26.143,32.007,-4.02,0.14,5.11,0.217728503831655,NA,36.64,1.41,199866,8041.583617,26.015786
"AGO","Angola","Africa","Southern Africa","EM",2014,10.26,0.01,42.71,27.5,29.807,1.26,0.13,5.02,0.217308859815997,NA,30.97,1.15,220365,-2770.722211,26.941773
"AGO","Angola","Africa","Southern Africa","EM",2015,-7.15,0.01,27.57,34.202,28.491,5.28,0.14,5.64,0.216729778317997,0.6183,11.11,0.4,204604,-10813.08538,27.88438
"AGO","Angola","Africa","Southern Africa","EM",2016,0.13,0,19.51,27.215,24.487,-0.22,0.15,5.39,0.218266598147299,NA,3.99,0.14,204875,452.5226189,28.842482
"AGO","Angola","Africa","Southern Africa","EM",2017,6.4,0,21.55,24.13,23.351,-4.01,0.15,4.86,0.32649506935796,NA,1.42,0.05,217987,8749.300466,29.816769
"AGO","Angola","Africa","Southern Africa","EM",2018,0.35,0,24.63,20.303,27.342,-2.95,0.14,4.75,0.403980533601926,NA,1.58,0.05,218757,6461.790581,30.809787
"AGO","Angola","Africa","Southern Africa","EM",2019,1.17,0,21.14,19.638,25.384,-0.79,0.14,NA,0.40026808950679,NA,3.45,0.11,221326,1749.052912,31.825299
"AGO","Angola","Africa","Southern Africa","EM",2020,-2.81,0,14.65,23.006,22.399,-0.91,NA,NA,0.40130343253778,0.6681,8.05,0.24,215105,1956.982582,32.866268
"BWA","Botswana","Africa","Southern Africa","EM",1981,18.38,3.4,14.65,45.152,24.173,4.03,0.21,NA,0.642660091085414,NA,74.58,80.16,2196,-88.5581515,0.930412
"BWA","Botswana","Africa","Southern Africa","EM",1982,23.04,2.09,8.43,31.795,28.737,0.78,0.18,NA,0.642610117192546,NA,56.43,58.61,2702,-21.07490089,0.962859
"BWA","Botswana","Africa","Southern Africa","EM",1983,15.14,1.8,9.07,27.372,26.715,0.81,0.19,NA,0.641860751480211,NA,55.88,56.1,3111,-25.07006325,0.996124
"BWA","Botswana","Africa","Southern Africa","EM",1984,10.35,1.46,8.27,31.033,27.182,1.82,0.17,NA,0.640007532533966,NA,49.99,48.47,3433,-62.3857545,1.031439
"BWA","Botswana","Africa","Southern Africa","EM",1985,11.13,0.82,6.02,16.936,36.632,1.37,0.12,5.62,0.641008217143737,NA,31.27,29.24,3815,-52.14009146,1.069585
"BWA","Botswana","Africa","Southern Africa","EM",1986,10.8,0.88,5.85,25.395,35.909,1.67,0.13,NA,0.645098113019073,NA,37.25,33.53,4227,-70.40439066,1.110948
"BWA","Botswana","Africa","Southern Africa","EM",1987,17.72,1.09,6.26,8.142,42.063,2.28,0.12,NA,0.654651130033989,NA,54.32,47.03,4976,-113.5835142,1.154904
"BWA","Botswana","Africa","Southern Africa","EM",1988,27.77,0.86,6.96,33.511,53.215,0.63,0.1,NA,0.651768318908553,NA,54.69,45.57,6358,-39.92152413,1.200073
"BWA","Botswana","Africa","Southern Africa","EM",1989,8.78,0.71,7.02,38.447,43.284,0.61,0.14,NA,0.652870285356046,NA,49.38,39.68,6916,-42.18601302,1.244484
"BWA","Botswana","Africa","Southern Africa","EM",1990,12.85,1.04,7.88,39.082,46.369,1.13,0.17,6.14,0.658368952318037,0.026,81.27,63.16,7805,-88.52621588,1.286756
"BWA","Botswana","Africa","Southern Africa","EM",1991,9.83,0.92,7.31,31.841,45.642,-0.2,0.19,NA,0.657225332412466,NA,78.95,59.53,8572,16.71978855,1.326321
"BWA","Botswana","Africa","Southern Africa","EM",1992,2.06,0.99,6.37,31.826,43.323,-0.13,0.21,NA,0.643928878779528,NA,86.84,63.69,8749,11.42328977,1.363541
"BWA","Botswana","Africa","Southern Africa","EM",1993,6.49,0.69,5.66,29.941,42.74,-3.18,0.23,NA,0.644253546432544,NA,64.55,46.14,9317,296.4415051,1.39911
"BWA","Botswana","Africa","Southern Africa","EM",1994,1.33,0.67,6.01,25.982,29.629,-0.25,0.24,NA,0.646817924651066,NA,63.4,44.21,9441,23.61578093,1.434061
"BWA","Botswana","Africa","Southern Africa","EM",1995,9.28,0.54,5.94,27.129,32.701,0.29,0.23,6.38,0.644964046488171,0.0233,55.33,37.66,10317,-29.5071796,1.469173
"BWA","Botswana","Africa","Southern Africa","EM",1996,7.76,0.39,7.44,23.443,38.614,0.65,0.22,NA,0.646359432177765,NA,43.26,28.75,11118,-72.2354975,1.504724
"BWA","Botswana","Africa","Southern Africa","EM",1997,9.89,0.33,7.44,24.052,38.335,0.79,0.26,NA,0.644697520720531,NA,40.93,26.57,12218,-96.00649727,1.540424
"BWA","Botswana","Africa","Southern Africa","EM",1998,1.85,0.29,5.66,37.937,42.185,0.74,0.29,NA,0.643632240643661,NA,36.26,23.01,12444,-91.82063854,1.575827
"BWA","Botswana","Africa","Southern Africa","EM",1999,11.26,0.19,6.42,25.626,36.901,0.25,0.28,NA,0.6540715721523,NA,26.36,16.37,13845,-35.16135434,1.61026
"BWA","Botswana","Africa","Southern Africa","EM",2000,4.26,0.13,7.12,29.551,38.972,0.38,0.28,7.28,0.657563639619582,0.0267,18.54,11.28,14435,-54.91860604,1.643333
"BWA","Botswana","Africa","Southern Africa","EM",2001,2.45,0.12,11.37,29.888,40.707,-2.36,0.29,7.22,0.658181348151043,NA,17.91,10.69,14789,348.9706549,1.674674
"BWA","Botswana","Africa","Southern Africa","EM",2002,7.75,0.12,12.04,30.193,35.012,2.29,0.29,7.2,0.656021018021408,NA,19.07,11.19,15935,-365.1141854,1.704637
"BWA","Botswana","Africa","Southern Africa","EM",2003,6.56,0.16,14.18,30.144,39.686,1.25,0.3,7.15,0.656054104781046,NA,27.31,15.75,16981,-211.9730622,1.734387
"BWA","Botswana","Africa","Southern Africa","EM",2004,5.47,0.44,18.93,31.48,35.113,2.4,0.3,7.25,0.656690043120491,NA,78.66,44.55,17910,-429.6422256,1.765533
"BWA","Botswana","Africa","Southern Africa","EM",2005,7.82,0.61,21.95,27.15,43.194,1.88,0.32,7.14,0.656617398783364,0.0333,117.74,65.44,19310,-363.6077197,1.799077
"BWA","Botswana","Africa","Southern Africa","EM",2006,11.64,0.48,17.09,25.905,45.155,2.03,0.31,7.11,0.656570741033624,NA,103.86,56.57,21558,-437.1050032,1.835911
"BWA","Botswana","Africa","Southern Africa","EM",2007,11.19,0.38,12.63,30.793,46.143,1.93,0.33,7.2,0.653800530437743,NA,92.19,49.16,23970,-462.9899716,1.875458
"BWA","Botswana","Africa","Southern Africa","EM",2008,8.31,0.18,11.54,36.187,33.454,2.36,0.34,6.95,0.643008099835015,NA,46.82,24.44,25962,-612.3170452,1.915636
"BWA","Botswana","Africa","Southern Africa","EM",2009,-6.95,0.06,9.57,38.93,26.832,0.83,0.35,6.8,0.642954106217127,NA,15.21,7.79,24158,-200.8785843,1.953495
"BWA","Botswana","Africa","Southern Africa","EM",2010,9.83,0.08,29.98,41.412,37.536,0.82,0.36,7.03,0.650142410580618,0.0442,22.3,11.22,26532,-217.4834774,1.987106
"BWA","Botswana","Africa","Southern Africa","EM",2011,8.27,0.07,42.03,38.575,40.41,1.05,0.34,7.24,0.64912522106075,NA,20.41,10.13,28725,-302.9167355,2.015406
"BWA","Botswana","Africa","Southern Africa","EM",2012,-3.51,0.07,47.11,38.84,38.824,0.5,0.35,7.33,0.631207626316215,NA,20.23,9.92,27718,-138.1284172,2.039551
"BWA","Botswana","Africa","Southern Africa","EM",2013,9.44,0.12,47.4,29.409,37.136,-0.06,0.34,7.39,0.62599663108377,NA,36,17.45,30335,17.49621402,2.062551
"BWA","Botswana","Africa","Southern Africa","EM",2014,12.23,0.14,40.01,28.199,42.579,1.19,0.34,7.43,0.625080039309628,NA,46.12,22.08,34046,-403.8174419,2.088619
"BWA","Botswana","Africa","Southern Africa","EM",2015,-3.16,0.09,34.18,32.603,39.538,0.59,0.34,7.47,0.630599412316378,0.0553,30.05,14.17,32971,-195.308867,2.120716
"BWA","Botswana","Africa","Southern Africa","EM",2016,13.07,0.07,34.64,27.032,34.718,-0.07,0.34,7.5,0.628594769889725,NA,24.62,11.4,37281,27.17111815,2.159925
"BWA","Botswana","Africa","Southern Africa","EM",2017,2.05,0.1,33.94,27.632,32.958,0.69,0.33,7.55,0.623487566219599,NA,38.96,17.67,38046,-261.4409392,2.205076
"BWA","Botswana","Africa","Southern Africa","EM",2018,6.99,0.11,29.05,29.433,30.059,0.5,0.34,7.6,0.62596069966062,NA,44.31,19.66,40704,-203.8762664,2.254067
"BWA","Botswana","Africa","Southern Africa","EM",2019,4.87,0.13,26.19,33.297,25.699,0.51,0.35,NA,0.637745414690962,NA,53.69,23.31,42685,-217.4760975,2.303703
"BWA","Botswana","Africa","Southern Africa","EM",2020,-7.14,0.12,24.82,36.12,25.775,NA,NA,NA,0.68235467393951,0.0636,46.11,19.61,39638,NA,2.351625
"SWZ","Eswatini","Africa","Southern Africa","EM",1981,17.01,3.38,23.53,59.179,12.025,3.18,0.15,NA,0.362314368145594,NA,39.93,65.63,1183,-37.60345468,0.608374
"SWZ","Eswatini","Africa","Southern Africa","EM",1982,7.69,2.92,23.01,59.134,6.787,-1.05,0.14,NA,0.36140588968907,NA,37.21,59.08,1274,13.35401415,0.629812
"SWZ","Eswatini","Africa","Southern Africa","EM",1983,3.38,4.03,14.42,71.833,10.216,-0.44,0.14,NA,0.348333716261539,NA,53.05,81.35,1317,5.744547169,0.652112
"SWZ","Eswatini","Africa","Southern Africa","EM",1984,6.15,3.77,15.13,64.144,10.263,0.13,0.14,NA,0.348592671284608,NA,52.67,78,1398,-1.762380298,0.67524
"SWZ","Eswatini","Africa","Southern Africa","EM",1985,5.15,3.23,12.84,52.003,11.293,0.67,0.13,NA,0.347674725752396,NA,47.55,68.02,1470,-9.91620582,0.699077
"SWZ","Eswatini","Africa","Southern Africa","EM",1986,21.02,3.09,13.03,34.939,15.805,1.62,0.12,NA,0.349798475944828,NA,55.01,76.02,1779,-28.83986291,0.723599
"SWZ","Eswatini","Africa","Southern Africa","EM",1987,12.7,3.93,13.05,31.864,18.35,2.47,0.12,NA,0.348464686903888,NA,78.88,105.37,2005,-49.60626054,0.748634
"SWZ","Eswatini","Africa","Southern Africa","EM",1988,11.37,4.24,16.21,45.398,26.162,1.72,0.12,NA,0.349685188610826,NA,94.79,122.5,2233,-38.31152194,0.773774
"SWZ","Eswatini","Africa","Southern Africa","EM",1989,13.7,4.32,12.84,45.694,24.242,2.03,0.14,NA,0.346238760163833,NA,109.72,137.41,2539,-51.55037171,0.798498
"SWZ","Eswatini","Africa","Southern Africa","EM",1990,13.98,3.82,14.77,37.323,41.426,0.78,0.14,NA,0.344437358575946,0.0352,110.54,134.41,2894,-22.4943112,0.822423
"SWZ","Eswatini","Africa","Southern Africa","EM",1991,5.18,3.56,14.64,37.885,41.559,1.88,0.15,NA,0.344393229664783,NA,108.32,128.15,3044,-57.11047092,0.845267
"SWZ","Eswatini","Africa","Southern Africa","EM",1992,5.58,3.43,16.86,37.932,35.085,1.68,0.14,NA,0.347804770713922,NA,110.31,127.23,3214,-54.13717849,0.866995
"SWZ","Eswatini","Africa","Southern Africa","EM",1993,5.54,2.43,12.12,33.877,29.622,1.3,0.12,NA,0.344057797035752,NA,82.4,92.82,3392,-44.13965925,0.887706
"SWZ","Eswatini","Africa","Southern Africa","EM",1994,4.6,2.17,12.06,33.078,33.192,-0.04,0.09,NA,0.346563999853165,NA,76.93,84.76,3548,1.429537677,0.907622
"SWZ","Eswatini","Africa","Southern Africa","EM",1995,7.02,2.17,10.62,27.698,26.159,0.82,0.09,NA,0.346876926161415,0.0303,82.22,88.71,3797,-31.16193858,0.926836
"SWZ","Eswatini","Africa","Southern Africa","EM",1996,5.74,1.88,9.16,28.242,25.4,0.7,0.29,NA,0.34529993875358,NA,75.4,79.75,4015,-28.16263469,0.945506
"SWZ","Eswatini","Africa","Southern Africa","EM",1997,4.88,1.99,9.07,27.375,27.235,-0.08,0.28,NA,0.346946261397081,NA,83.75,86.93,4211,3.327067608,0.963416
"SWZ","Eswatini","Africa","Southern Africa","EM",1998,3.78,1.79,6.86,39.192,34.001,2.95,0.27,NA,0.349659603523878,NA,78.37,79.98,4370,-128.801447,0.979922
"SWZ","Eswatini","Africa","Southern Africa","EM",1999,4.42,1.53,8.47,28.33,26.463,1.86,0.1,NA,0.349523124249244,NA,70.01,70.43,4563,-85.03189235,0.994105
"SWZ","Eswatini","Africa","Southern Africa","EM",2000,4.05,1.2,9.57,23.54,20.901,1.55,0.1,NA,0.350562824920531,0.0341,56.8,56.49,4748,-73.58380863,1.005432
"SWZ","Eswatini","Africa","Southern Africa","EM",2001,3.26,1.08,10.04,23.692,24.276,0.96,0.12,NA,0.348520357943062,NA,52.72,52.01,4903,-47.02863232,1.013608
"SWZ","Eswatini","Africa","Southern Africa","EM",2002,6.04,0.85,12.59,21.411,23.73,1.78,0.1,NA,0.349249197221054,NA,44.13,43.3,5199,-92.61848623,1.019054
"SWZ","Eswatini","Africa","Southern Africa","EM",2003,5.81,1.19,15.3,19.289,23.357,-1.4,0.1,NA,0.34922615750378,NA,65.23,63.78,5501,77.26342105,1.022796
"SWZ","Eswatini","Africa","Southern Africa","EM",2004,6.4,1.41,17.34,19.371,21.945,1.21,0.11,NA,0.348423534025361,NA,82.8,80.68,5853,-71.02882993,1.026287
"SWZ","Eswatini","Africa","Southern Africa","EM",2005,9.31,1.49,17.34,17.352,14.122,-0.37,0.12,NA,0.341988875634963,0.0449,95.42,92.59,6398,23.82097418,1.030575
"SWZ","Eswatini","Africa","Southern Africa","EM",2006,9.19,1.37,17.02,16.474,10.5,1.74,0.13,NA,0.341650479393418,NA,95.66,92.33,6986,-121.6457188,1.036095
"SWZ","Eswatini","Africa","Southern Africa","EM",2007,7.24,1.27,15.83,16.039,14.15,0.19,0.14,NA,0.341228631472026,NA,95.12,91.23,7492,-14.32911311,1.042651
"SWZ","Eswatini","Africa","Southern Africa","EM",2008,2.79,1.16,17.17,15.698,8.678,1.48,0.15,NA,0.341559528280739,NA,89.64,85.38,7701,-113.6703124,1.049948
"SWZ","Eswatini","Africa","Southern Africa","EM",2009,2.34,1.19,14.73,15.381,3.809,0.74,0.15,NA,0.340353245408426,NA,93.46,88.38,7881,-58.68938568,1.057462
"SWZ","Eswatini","Africa","Southern Africa","EM",2010,5,0.66,48.88,14.482,5.734,1.59,0.15,6.33,0.341489546561212,0.069,54.69,51.36,8275,-131.753962,1.064841
