"ISO","Country.x","Region","Subregion","Econ_Level","Year","GDP_Growth_percent","Rem_Ratio_percent","Trade_GDP_Ratio_percent","Investment_Rate_percent","Savings_Rate_percent","FDI_Ratio_percent","Financial_Development","Econ_Freedom_Index","Administration","Migrant_Stock","Remittance_million","Remittance_per_capita","GDP_Mil","FDI","Population_million"
"NAM","Namibia","Africa","Southern Africa","EM",2014,9.44,0.34,53.55,36.021,25.31,1.78,0.54,6.63,0.586317121460252,NA,80.72,35.51,23796,-423.3545988,2.273426
"NAM","Namibia","Africa","Southern Africa","EM",2015,3.44,0.19,46.16,28.895,17.087,2.98,0.55,6.63,0.588910514210961,0.0504,46.67,20.16,24615,-734.5592438,2.314901
"NAM","Namibia","Africa","Southern Africa","EM",2016,-0.11,0.27,39.5,21.962,5.927,1.49,0.56,6.43,0.587805236007776,NA,66.48,28.19,24588,-366.5505021,2.358044
"NAM","Namibia","Africa","Southern Africa","EM",2017,-0.61,0.2,41.33,17.708,13.491,1.42,0.55,6.4,0.58842287080283,NA,48.29,20.1,24438,-346.9595468,2.402623
"NAM","Namibia","Africa","Southern Africa","EM",2018,3.52,0.21,45.63,14.94,11.644,0.54,0.56,6.52,0.585152020189027,NA,53.67,21.92,25299,-137.5527266,2.4483
"NAM","Namibia","Africa","Southern Africa","EM",2019,0.11,0.24,40.94,14.678,12.999,-0.73,0.53,NA,0.551569189203817,NA,60.7,24.33,25326,185.4637462,2.494524
"NAM","Namibia","Africa","Southern Africa","EM",2020,-6.12,0.24,35.54,17.098,16.428,-0.52,NA,NA,0.544900782294429,0.0478,55.99,22.04,23776,124.6030152,2.540916
"NGA","Nigeria","Africa","West Africa","EM",1991,2.81,0.04,11.91,12.234,14.234,0.4,0.12,NA,0.182372913010852,NA,65.54,0.67,179051,-712.3733625,97.667632
"NGA","Nigeria","Africa","West Africa","EM",1992,4.52,0.03,11.86,13.36,17.698,0.48,0.15,NA,0.182165035724767,NA,56.45,0.56,187148,-896.6412825,100.161708
"NGA","Nigeria","Africa","West Africa","EM",1993,3.98,0.41,10.13,13.153,11.779,0.69,0.14,NA,0.182208746311601,NA,793.15,7.72,194588,-1345.368587,102.700751
"NGA","Nigeria","Africa","West Africa","EM",1994,2.4,0.28,8.69,10.654,7.998,0.98,0.14,NA,0.174342897551669,NA,549.87,5.22,199253,-1959.219858,105.293701
"NGA","Nigeria","Africa","West Africa","EM",1995,4.01,0.12,8.99,11.601,9.651,0.16,0.14,3.59,0.173801961885982,0.5245,250.04,2.32,207240,-335.842165,107.948339
"NGA","Nigeria","Africa","West Africa","EM",1996,5.96,0.14,10.86,11.878,13.909,0.23,0.16,NA,0.173619682886787,NA,296.59,2.68,219586,-499.2768095,110.668784
"NGA","Nigeria","Africa","West Africa","EM",1997,4.66,0.25,10.64,13.25,13.544,0.2,0.18,NA,0.175893621365661,NA,585.74,5.16,229818,-469.5770198,113.457661
"NGA","Nigeria","Africa","West Africa","EM",1998,3.65,0.19,8.1,16.042,14.018,0.13,0.18,NA,0.170010515210228,NA,448.55,3.86,238205,-299.5666583,116.319763
"NGA","Nigeria","Africa","West Africa","EM",1999,1.97,0.54,8.82,17.915,18.795,0.41,0.18,NA,0.221634446863779,NA,1301.06,10.91,242906,-1004.915631,119.260055
"NGA","Nigeria","Africa","West Africa","EM",2000,7.88,0.53,11.82,14.361,25.311,0.44,0.17,5.1,0.225521407180176,0.6101,1391.83,11.38,262040,-1140.167556,122.283853
"NGA","Nigeria","Africa","West Africa","EM",2001,9.01,0.41,11.09,15.14,18.528,0.42,0.16,5.1,0.225751243698832,NA,1166.61,9.3,285640,-1190.618644,125.394046
"NGA","Nigeria","Africa","West Africa","EM",2002,16.42,0.36,8.81,20.072,21.225,0.56,0.17,5.49,0.227745913665997,NA,1208.96,9.4,332535,-1874.070753,128.596079
"NGA","Nigeria","Africa","West Africa","EM",2003,11.54,0.29,10.57,17.546,20.84,0.54,0.17,5.56,0.225766716846142,NA,1062.82,8.06,370896,-2005.353563,131.900634
"NGA","Nigeria","Africa","West Africa","EM",2004,13.42,0.54,12.23,16.553,29.473,0.45,0.19,5.68,0.226701010520113,NA,2272.73,16.8,420653,-1874.060887,135.32042
"NGA","Nigeria","Africa","West Africa","EM",2005,10.34,3.15,14.36,15.576,37.109,1.07,0.19,6.26,0.226564322139585,0.8174,14640.08,105.43,464154,-4967.898853,138.865014
"NGA","Nigeria","Africa","West Africa","EM",2006,9.96,3.32,16.56,16.268,32.659,0.89,0.2,6.47,0.226045580184617,NA,16932.14,118.79,510365,-4534.735267,142.538305
"NGA","Nigeria","Africa","West Africa","EM",2007,10.2,3.2,17.96,18.654,29.198,0.92,0.25,6.38,0.229276178412571,NA,18014.43,123.1,562428,-5168.340726,146.339971
"NGA","Nigeria","Africa","West Africa","EM",2008,9.28,3.12,21.87,15.611,24.436,1.16,0.27,6.14,0.230676382815156,NA,19199.97,127.77,614645,-7142.80662,150.269622
"NGA","Nigeria","Africa","West Africa","EM",2009,9.18,2.74,13.11,19.418,24.08,1.05,0.22,6.03,0.230282218607687,NA,18370.8,119.04,671066,-7030.645512,154.324939
"NGA","Nigeria","Africa","West Africa","EM",2010,12.56,2.61,15.79,17.291,20.843,0.68,0.21,6.17,0.231035124633989,0.9969,19744.76,124.57,755321,-5114.533233,158.503203
"NGA","Nigeria","Africa","West Africa","EM",2011,7.08,2.55,20.2,16.212,18.788,0.99,0.2,6.49,0.235039552109901,NA,20616.77,126.63,808786,-8024.302188,162.80508
"NGA","Nigeria","Africa","West Africa","EM",2012,3.38,2.46,18.84,14.908,18.677,0.66,0.22,6.42,0.237984349066631,NA,20542.88,122.84,836150,-5539.784716,167.228803
"NGA","Nigeria","Africa","West Africa","EM",2013,7.34,2.32,16.91,14.904,18.603,0.48,0.23,6.65,0.238114145466054,NA,20797.07,121.08,897506,-4335.423789,171.765819
"NGA","Nigeria","Africa","West Africa","EM",2014,8.24,2.16,15.77,15.803,15.962,0.32,0.22,6.65,0.252953788419687,NA,20999.1,119.04,971492,-3079.534132,176.404931
"NGA","Nigeria","Africa","West Africa","EM",2015,1.18,2.1,9.86,15.49,12.355,0.17,0.22,6.63,0.268142140330167,1.3065,20626.05,113.87,982912,-1628.965268,181.137454
"NGA","Nigeria","Africa","West Africa","EM",2016,-0.96,2.02,7.16,15.367,16.039,0.32,0.22,6.87,0.298169123244209,NA,19697.94,105.93,973442,-3117.793414,185.960244
"NGA","Nigeria","Africa","West Africa","EM",2017,1.77,2.22,8.71,15.474,18.242,0.21,0.22,6.83,0.322666793021382,NA,22037.02,115.45,990700,-2102.144197,190.873247
"NGA","Nigeria","Africa","West Africa","EM",2018,4.37,2.35,10.49,19.814,20.733,0.02,0.23,6.93,0.293058420378113,NA,24311.02,124.12,1033990,-209.6782884,195.874685
"NGA","Nigeria","Africa","West Africa","EM",2019,4.03,2.21,10.06,25.416,21.619,0.19,0.23,NA,0.295333763335512,NA,23809.28,118.48,1075690,-2019.780966,200.963603
"NGA","Nigeria","Africa","West Africa","EM",2020,-0.6,1.61,8.01,25.124,21.45,0.25,NA,NA,0.289166199671411,1.6705,17207.55,83.48,1069200,-2723.146964,206.139587
"SYC","Seychelles","Africa",NA,"EM",1981,5.04,NA,20.52,-8.629,9.584,0.97,0.33,NA,NA,NA,NA,NA,292,-2.843012847,0.064035
"SYC","Seychelles","Africa",NA,"EM",1982,4.11,NA,33.64,44.989,1.208,1.67,0.32,NA,NA,NA,NA,NA,304,-5.078315411,0.064413
"SYC","Seychelles","Africa",NA,"EM",1983,3.29,NA,21.45,14.201,-3.555,1.87,0.32,NA,NA,NA,NA,NA,314,-5.878860593,0.064335
"SYC","Seychelles","Africa",NA,"EM",1984,7.96,NA,17.67,15.907,7.124,1.73,0.3,NA,NA,NA,NA,NA,339,-5.856449748,0.064717
"SYC","Seychelles","Africa",NA,"EM",1985,13.86,NA,24.77,16.375,5.006,0.28,0.26,NA,NA,NA,NA,NA,386,-1.085136341,0.065244
"SYC","Seychelles","Africa",NA,"EM",1986,2.85,NA,29.97,18.624,2.605,2.12,0.22,NA,NA,NA,NA,NA,397,-8.421127244,0.065652
"SYC","Seychelles","Africa",NA,"EM",1987,7.3,NA,35.41,29.744,21.274,3.29,0.2,NA,NA,NA,NA,NA,426,-14.01519539,0.068499
"SYC","Seychelles","Africa",NA,"EM",1988,9.15,NA,48.49,30.262,20.252,4.07,0.2,NA,NA,NA,NA,NA,465,-18.9172393,0.068755
"SYC","Seychelles","Africa",NA,"EM",1989,14.62,0.8,59.39,29.635,16.627,4.04,0.23,NA,NA,NA,4.26,61.59,533,-21.50781412,0.069167
"SYC","Seychelles","Africa",NA,"EM",1990,11.44,1.26,40.47,30.467,26.947,3.22,0.22,NA,NA,0.0356,7.5,107.9,594,-19.11419042,0.069507
"SYC","Seychelles","Africa",NA,"EM",1991,6.23,1.16,45.76,17.829,15.647,2.92,0.22,NA,NA,NA,7.32,103.92,631,-18.44788118,0.070439
"SYC","Seychelles","Africa",NA,"EM",1992,9.51,1.56,40.02,21.538,19.946,1.13,0.22,NA,NA,NA,10.76,152.06,691,-7.84194646,0.070763
"SYC","Seychelles","Africa",NA,"EM",1993,9.84,0.04,36.98,26.208,28.028,2.35,0.22,NA,NA,NA,0.29,4.01,759,-17.83255922,0.072253
"SYC","Seychelles","Africa",NA,"EM",1994,-0.26,0.04,31.46,35.487,41.939,2.3,0.25,NA,NA,NA,0.3,4.04,757,-17.40555099,0.074205
"SYC","Seychelles","Africa",NA,"EM",1995,2.51,0.06,33.15,30.325,30.604,3.73,0.28,NA,NA,0.0278,0.5,6.64,776,-28.91657348,0.075304
"SYC","Seychelles","Africa",NA,"EM",1996,12.11,0.08,42.99,39.845,29.425,1.88,0.26,NA,NA,NA,0.7,9.16,870,-16.33808296,0.076417
"SYC","Seychelles","Africa",NA,"EM",1997,14.14,0.02,39.81,28.053,16.313,4.38,0.27,NA,NA,NA,0.22,2.85,993,-43.51077076,0.077319
"SYC","Seychelles","Africa",NA,"EM",1998,3.52,0.01,39.92,33.996,16.526,4.88,0.28,NA,NA,NA,0.11,1.4,1028,-50.20721721,0.078846
"SYC","Seychelles","Africa",NA,"EM",1999,3.4,0.02,46.17,30.772,12.03,4.35,0.28,NA,NA,NA,0.19,2.36,1063,-46.23231583,0.08041
"SYC","Seychelles","Africa",NA,"EM",2000,6.59,0.28,41.7,27.565,20.584,1.22,0.29,NA,NA,0.0192,3.16,38.95,1133,-13.8261349,0.081131
"SYC","Seychelles","Africa",NA,"EM",2001,-0.18,0.16,58.89,21.454,-3.143,4.97,0.29,NA,NA,NA,1.79,22.04,1131,-56.20254515,0.081202
"SYC","Seychelles","Africa",NA,"EM",2002,2.83,0.17,57.21,27.62,13.101,3.35,0.33,NA,NA,NA,1.98,23.65,1163,-38.98603345,0.083723
"SYC","Seychelles","Africa",NA,"EM",2003,-4.13,0.44,64.53,10.902,9.576,4.51,0.34,NA,NA,NA,4.86,58.71,1115,-50.27847382,0.082781
"SYC","Seychelles","Africa",NA,"EM",2004,-0.27,0.61,68.47,21.079,13.892,2.74,0.32,NA,NA,NA,6.81,82.57,1112,-30.4148521,0.082475
"SYC","Seychelles","Africa",NA,"EM",2005,12.41,0.97,78.13,35.745,16.806,6.26,0.32,NA,NA,0.0235,12.1,146.03,1250,-78.18969364,0.082858
"SYC","Seychelles","Africa",NA,"EM",2006,12.72,0.94,69.31,30.445,17.285,9.79,0.32,NA,NA,NA,13.27,156.86,1409,-137.8849112,0.0846
"SYC","Seychelles","Africa",NA,"EM",2007,13.41,0.3,69.53,29.015,18.242,9.89,0.32,NA,NA,NA,4.8,56.45,1598,-158.0967205,0.085033
"SYC","Seychelles","Africa",NA,"EM",2008,-0.25,0.2,113.7,26.904,8.421,10.47,0.34,NA,NA,NA,3.16,36.34,1594,-166.8654442,0.086956
"SYC","Seychelles","Africa",NA,"EM",2009,-0.31,1.01,79,27.275,12.438,10.25,0.32,NA,NA,NA,16.12,184.65,1589,-162.9163078,0.087298
"SYC","Seychelles","Africa",NA,"EM",2010,7.17,1.02,89.58,36.622,17.241,9.02,0.32,NA,NA,0.0259,17.38,193.61,1703,-153.6438675,0.08977
"SYC","Seychelles","Africa",NA,"EM",2011,7.57,1.38,98.28,35.407,12.449,7.39,0.33,NA,NA,NA,25.26,288.88,1832,-135.3221266,0.087441
"SYC","Seychelles","Africa",NA,"EM",2012,3.93,0.93,78.15,38.106,16.969,22.35,0.33,NA,NA,NA,17.67,200.11,1904,-425.56766,0.088303
"SYC","Seychelles","Africa",NA,"EM",2013,5.67,0.64,80.94,38.457,26.512,6.23,0.33,7.29,NA,NA,12.87,143.08,2012,-125.2939148,0.089949
"SYC","Seychelles","Africa",NA,"EM",2014,8.5,0.69,71.16,37.693,14.582,8.49,0.34,7.48,NA,NA,15.08,165.06,2183,-185.2276659,0.091359
"SYC","Seychelles","Africa",NA,"EM",2015,2.98,0.82,69.78,33.788,15.187,8.58,0.34,7.43,NA,0.0275,18.42,197.18,2248,-192.9592764,0.093419
"SYC","Seychelles","Africa",NA,"EM",2016,8.1,0.91,63.87,30.227,9.642,4.91,0.34,7.44,NA,NA,22.09,233.32,2430,-119.2850299,0.094677
"SYC","Seychelles","Africa",NA,"EM",2017,7.7,0.83,68.42,28.859,8.808,7.22,0.35,7.37,NA,NA,21.66,225.99,2617,-188.9377385,0.095843
"SYC","Seychelles","Africa",NA,"EM",2018,3.78,0.84,74.23,26.697,8.314,11.71,0.35,7.49,NA,NA,22.71,234.7,2716,-317.9370945,0.096762
"SYC","Seychelles","Africa",NA,"EM",2019,3.72,0.84,63.05,26.383,9.356,9.3,0.36,NA,NA,NA,23.65,242.25,2817,-262.0284466,0.097625
"SYC","Seychelles","Africa",NA,"EM",2020,-12.28,0.4,69.27,22.351,-6.72,6.74,NA,NA,NA,0.0293,9.98,101.36,2471,-166.4949663,0.098462
"ZAF","South Africa","Africa","Southern Africa","EM",1981,15.33,0.06,18.51,34.115,28.097,NA,0.32,NA,0.434381640379283,NA,86.86,2.96,155689,NA,29.333095
"ZAF","South Africa","Africa","Southern Africa","EM",1982,5.77,0.05,14.71,26.529,22.165,NA,0.32,NA,0.43904987635547,NA,80.45,2.67,164675,NA,30.150448
"ZAF","South Africa","Africa","Southern Africa","EM",1983,2,0.04,12.84,27.173,26.711,NA,0.33,NA,0.437073685416005,NA,73.58,2.37,167965,NA,30.993762
"ZAF","South Africa","Africa","Southern Africa","EM",1984,8.89,0.04,12.85,25.543,23.121,NA,0.3,NA,0.449482776104017,NA,64.8,2.04,182899,NA,31.841588
"ZAF","South Africa","Africa","Southern Africa","EM",1985,1.91,0.02,10.65,22.05,25.977,-0.27,0.31,5.25,0.450627456445257,NA,38.71,1.18,186398,500.0004384,32.678876
"ZAF","South Africa","Africa","Southern Africa","EM",1986,2.03,0.02,11.44,21.021,25.128,-0.06,0.35,NA,0.452227839842233,NA,35.51,1.06,190185,121.4674097,33.495956
"ZAF","South Africa","Africa","Southern Africa","EM",1987,4.63,0.02,11.57,17.784,23.548,-0.15,0.34,NA,0.451294692955831,NA,45.23,1.32,198983,303.7926867,34.297727
"ZAF","South Africa","Africa","Southern Africa","EM",1988,7.87,0.02,12.92,21.228,23.924,0.04,0.33,NA,0.452513726723693,NA,49.7,1.42,214652,-93.87105993,35.100905
"ZAF","South Africa","Africa","Southern Africa","EM",1989,6.41,0.04,11.96,22.746,24.274,-0.16,0.34,NA,0.451938890111915,NA,88.55,2.46,228410,363.9079855,35.930056
"ZAF","South Africa","Africa","Southern Africa","EM",1990,3.41,0.05,11.6,19.413,20.75,-0.04,0.32,5.57,0.464479052697073,0.3081,108.14,2.94,236205,103.6966334,36.800507
"ZAF","South Africa","Africa","Southern Africa","EM",1991,2.33,0.04,12.19,19.025,20.167,0.02,0.32,NA,0.465762568610718,NA,104.04,2.76,241708,-47.69582416,37.718952
"ZAF","South Africa","Africa","Southern Africa","EM",1992,0.09,0.04,12.99,16.769,18.228,-0.8,0.32,NA,0.467302568765959,NA,91.19,2.36,241933,1935.66947,38.672611
"ZAF","South Africa","Africa","Southern Africa","EM",1993,3.63,0.03,12.49,15.162,17.23,-0.11,0.32,NA,0.464708600112217,NA,83.29,2.1,250720,280.6237025,39.633754
"ZAF","South Africa","Africa","Southern Africa","EM",1994,5.44,0.03,13.9,17.72,17.731,-0.34,0.33,NA,0.520842066136243,NA,78.79,1.94,264356,886.096104,40.564061
"ZAF","South Africa","Africa","Southern Africa","EM",1995,5.28,0.03,17.71,19.167,17.563,-0.45,0.34,6.28,0.528367158019305,0.386,82.69,2,278308,1245.489079,41.435761
"ZAF","South Africa","Africa","Southern Africa","EM",1996,6.22,0.03,17.47,18.04,16.919,-0.08,0.37,NA,0.535451581963623,NA,74.89,1.77,295609,231.5852023,42.241007
"ZAF","South Africa","Africa","Southern Africa","EM",1997,4.42,0.06,17.66,17.715,16.26,0.48,0.41,NA,0.532655686326417,NA,176,4.09,308666,-1486.940325,42.987456
"ZAF","South Africa","Africa","Southern Africa","EM",1998,1.65,0.08,17.05,17.992,16.272,-0.35,0.46,NA,0.527368558459515,NA,258.61,5.92,313755,1083.666643,43.682259
"ZAF","South Africa","Africa","Southern Africa","EM",1999,3.84,0.09,16.14,17.035,16.537,-0.02,0.48,NA,0.526227397812647,NA,306.86,6.92,325791,80.85062599,44.338551
"ZAF","South Africa","Africa","Southern Africa","EM",2000,6.48,0.09,20.08,16.365,16.239,0.2,0.49,6.99,0.527526671889515,0.5016,324.66,7.22,346911,-691.6527386,44.967713
"ZAF","South Africa","Africa","Southern Africa","EM",2001,4.99,0.08,19.24,15.745,16.019,2.96,0.47,6.98,0.521753542676181,NA,281.61,6.18,364217,-10785.07772,45.571272
"ZAF","South Africa","Africa","Southern Africa","EM",2002,5.31,0.07,18.92,16.278,17.18,0.49,0.5,6.93,0.522752543750347,NA,268.2,5.81,383550,-1882.06701,46.150913
"ZAF","South Africa","Africa","Southern Africa","EM",2003,4.86,0.1,21.76,17.106,16.28,0.06,0.45,6.95,0.516860189175559,NA,390.8,8.36,402193,-230.59246,46.719203
"ZAF","South Africa","Africa","Southern Africa","EM",2004,7.37,0.11,25.78,18.467,15.701,-0.14,0.48,6.92,0.515538415349551,NA,468.12,9.9,431832,604.0023186,47.29161
"ZAF","South Africa","Africa","Southern Africa","EM",2005,8.56,0.13,27.09,18.315,15.186,1.2,0.5,6.95,0.51658607747309,0.6018,613.58,12.81,468781,-5612.683803,47.880595
"ZAF","South Africa","Africa","Southern Africa","EM",2006,8.8,0.14,29.25,20.183,15.706,-1.04,0.53,6.89,0.519831922885446,NA,691.93,14.27,510032,5305.504771,48.489464
"ZAF","South Africa","Africa","Southern Africa","EM",2007,8.19,0.14,32.26,20.986,15.602,0.65,0.55,6.88,0.515304967231325,NA,792.35,16.13,551808,-3604.679769,49.119766
"ZAF","South Africa","Africa","Southern Africa","EM",2008,5.2,0.14,36.28,23.15,17.613,2.07,0.57,6.74,0.514384757994777,NA,783.69,15.74,580491,-12004.58414,49.779472
"ZAF","South Africa","Africa","Southern Africa","EM",2009,-0.79,0.15,27.83,20.705,17.977,1.1,0.59,6.73,0.49099589675143,NA,862.05,17.08,575921,-6313.190334,50.477013
"ZAF","South Africa","Africa","Southern Africa","EM",2010,4.24,0.18,32.77,19.513,18.012,0.64,0.6,6.86,0.483294093486445,0.7438,1069.57,20.88,600342,-3854.564952,51.216967
"ZAF","South Africa","Africa","Southern Africa","EM",2011,5.44,0.18,42.26,19.721,17.503,0.68,0.56,6.91,0.485498696887427,NA,1158.42,22.28,633011,-4292.687424,52.003759
"ZAF","South Africa","Africa","Southern Africa","EM",2012,0.64,0.17,42.55,19.966,14.835,0.27,0.57,6.87,0.481157760376627,NA,1084.53,20.53,637034,-1727.159492,52.832659
"ZAF","South Africa","Africa","Southern Africa","EM",2013,4.93,0.15,39.48,21.164,15.377,0.26,0.58,6.92,0.474461416675305,NA,970.66,18.08,668458,-1712.645458,53.687125
"ZAF","South Africa","Africa","Southern Africa","EM",2014,2.17,0.13,36.93,20.499,15.429,-0.28,0.59,6.81,0.469520689075998,NA,913.4,16.75,682955,1900.417869,54.544184
"ZAF","South Africa","Africa","Southern Africa","EM",2015,1.8,0.12,28.17,20.918,16.3,-0.57,0.61,6.77,0.462460171647415,0.7866,825.25,14.9,695228,3993.788901,55.386369
"ZAF","South Africa","Africa","Southern Africa","EM",2016,1.8,0.11,26.52,19.161,16.291,-0.32,0.63,6.67,0.462513829045006,NA,755.43,13.44,707744,2275.171115,56.207649
"ZAF","South Africa","Africa","Southern Africa","EM",2017,2.31,0.12,28.21,18.806,16.266,-0.74,0.64,6.68,0.44011432388786,NA,873.86,15.33,724101,5390.643573,57.009751
"ZAF","South Africa","Africa","Southern Africa","EM",2018,3.21,0.12,30,17.94,14.392,0.21,0.65,6.73,0.433186464636844,NA,929.04,16.08,747322,-1542.500842,57.79252
"ZAF","South Africa","Africa","Southern Africa","EM",2019,1.94,0.12,28.82,17.589,14.572,0.26,0.64,NA,0.4471572562194,NA,890.06,15.2,761824,-1975.160486,58.558267
"ZAF","South Africa","Africa","Southern Africa","EM",2020,-5.83,0.11,26.82,12.426,14.602,0.72,NA,NA,0.49522363520828,0.9149,810.88,13.67,717396,-5159.916455,59.30869
